User-ID,ISBN,Book-Rating
69697,0345443284,0
69697,0373218036,0
69697,0373218192,0
69697,0373218397,0
69697,0373218400,0
69697,0373484003,0
69697,0375703063,0
69697,0380718332,0
69697,0385335482,0
69697,0385335830,0
69697,0385335881,0
69697,0385336179,0
69697,038542017X,0
69697,0425154092,0
69697,0425158616,0
69697,042518630X,0
69697,0425192725,0
69697,0439139597,10
69697,043935806X,10
69697,0440214041,0
69697,0440222656,0
69697,0446601241,0
69697,0446607193,0
69697,0446610542,0
69697,0449219461,0
69697,0449221490,0
69697,0449221504,0
69697,0449223604,0
69697,0449223612,0
69697,0451203895,0
69697,051512608X,0
69697,0515126772,0
69697,0515128546,0
69697,0515128554,0
69697,0515130966,0
69697,0515131229,0
69697,0515132020,0
69697,051513287X,0
69697,0515133302,0
69697,051513628X,0
69697,0515136379,0
69697,0515136530,0
69697,0553280341,0
69697,0553284789,0
69697,0553292722,0
69697,0553296981,10
69697,055356160X,0
69697,0553561618,0
69697,055356451X,0
69697,0553564528,0
69697,0553569910,0
69697,0553571885,0
69697,0553578022,0
69697,0553578693,0
69697,0553579606,0
69697,0553582135,0
69697,0553582143,0
69697,059035342X,0
69697,0671001795,0
69697,0671011367,0
69697,0671027360,0
69697,0671027662,0
69697,0671867091,0
69697,0671867156,0
69697,0684872153,0
69697,0743411250,0
69697,0743418174,0
69808,0439064872,0
69971,0060987103,0
69971,0142001740,9
69971,0312422156,7
69971,0316182540,0
69971,0316666343,0
69971,0345342968,0
69971,0345348036,10
69971,0345378490,0
69971,0345417623,4
69971,0345465083,8
69971,0380789019,0
69971,038542017X,7
69971,0385486804,4
69971,0385722206,9
69971,0425124347,0
69971,0425192725,0
69971,0425192733,3
69971,0440122090,0
69971,0440213290,0
69971,0440218535,0
69971,0440221595,0
69971,0440235596,0
69971,044023722X,3
69971,0440498058,0
69971,0441172717,5
69971,0446532231,6
69971,0449910237,6
69971,0451167317,0
69971,0525947647,9
69971,0553208845,0
69971,0553273914,0
69971,0553582747,0
69971,0671021001,0
69971,0671568175,0
69971,0743436210,0
69971,0804106304,8
69971,080411935X,0
69971,0971880107,0
69971,1400031354,8
70052,0060391626,0
70052,0060930535,0
70052,0142000205,7
70052,0142004235,0
70052,0312195516,0
70052,0312305060,0
70052,0316096199,0
70052,0316182540,0
70052,0316666343,10
70052,0316899984,0
70052,0345351525,0
70052,0345384466,0
70052,0345435168,0
70052,0345439104,0
70052,0345443284,0
70052,0375706410,0
70052,0375706771,0
70052,0380730138,0
70052,0385335482,0
70052,0385336179,0
70052,0425144429,0
70052,0425169863,0
70052,0425180638,0
70052,0440214041,6
70052,0440222656,8
70052,0440236703,0
70052,0446364193,8
70052,0446603929,0
70052,0446605484,0
70052,0446612545,0
70052,0446670251,0
70052,0446672211,8
70052,0449006522,0
70052,0449212602,10
70052,0449221504,0
70052,0449223604,0
70052,0451177096,0
70052,0452260116,0
70052,0452280621,3
70052,0452282829,0
70052,0553250426,0
70052,0553272535,0
70052,0553561618,7
70052,0553572326,0
70052,0553578693,0
70052,0553581554,0
70052,0609804138,0
70052,0671003755,0
70052,0671011367,5
70052,0671027360,0
70052,0671042262,0
70052,0671042572,7
70052,0743418174,0
70052,0804106304,6
70052,0971880107,0
70052,1551668998,0
70052,1558743669,0
70052,1573225789,0
70052,1573229326,0
70415,0060930535,0
70415,0061009059,0
70415,0312144075,0
70415,0312195516,10
70415,0312983271,0
70415,031298328X,0
70415,038082101X,0
70415,0385504209,0
70415,0399150897,0
70415,0425144429,0
70415,0440202043,10
70415,0440211263,0
70415,0440211727,0
70415,0440218535,8
70415,0446672211,0
70415,0449221482,8
70415,0449221512,8
70415,0515130389,0
70415,0553213148,9
70415,0553560247,0
70415,0553561618,8
70415,0609804138,0
70415,0671004565,5
70415,0671027662,0
70415,0671793489,8
70415,0684874350,0
70415,0743211375,6
70415,0743418174,0
70415,0767900383,0
70415,0767905180,0
70415,080411868X,0
70415,080411935X,0
70415,0971880107,0
70415,1551668998,0
70594,0140092323,0
70594,0312976275,0
70594,0312995423,8
70594,0316788228,0
70594,0345370775,8
70594,0345402871,7
70594,0380813815,10
70594,0385504209,9
70594,0385508042,7
70594,0385510438,8
70594,0385511612,7
70594,038572179X,0
70594,0440214041,0
70594,0440236703,0
70594,0446532231,0
70594,0446602620,0
70594,0525947647,9
70594,0671027360,8
70594,0743436210,0
70594,1400031354,10
70594,1400031362,9
70594,1400034779,9
70594,1573225517,0
70594,1592400876,8
71712,002542730X,6
71712,0060987529,0
71712,0142001430,9
71712,0316602906,0
71712,0316769487,7
71712,0316781010,0
71712,0345361792,0
71712,0374129983,0
71712,0375706771,8
71712,0380718332,0
71712,0385265700,0
71712,0440211263,0
71712,0440224675,5
71712,044651862X,0
71712,0449907481,0
71712,0553581554,0
71712,0671004530,0
71712,0671024248,0
71712,0671042572,0
71712,0871136791,0
72992,0140177396,0
72992,0441172717,9
72992,0971880107,0
73394,0060096195,0
73394,0060502258,0
73394,0060928336,0
73394,0060938455,0
73394,0060976845,0
73394,0060987103,0
73394,0060987529,0
73394,0061097101,0
73394,0064407667,0
73394,0064407675,0
73394,0064472272,0
73394,014025448X,0
73394,0140293248,0
73394,0142000205,0
73394,0312278586,0
73394,0312974256,0
73394,0312983824,0
73394,0316096199,0
73394,0316168688,0
73394,0316666343,0
73394,0345339681,10
73394,0345370805,0
73394,0345435168,0
73394,0345438329,0
73394,0345444884,0
73394,0345445848,0
73394,0345447840,0
73394,0375412824,0
73394,0375703055,0
73394,0375726403,0
73394,0375760911,9
73394,0380710218,0
73394,0380718340,10
73394,0380730847,0
73394,0380731851,0
73394,0380814021,0
73394,0385336179,0
73394,0385498802,0
73394,0385512104,0
73394,0385730586,8
73394,0394820371,0
73394,042513525X,0
73394,0425147363,0
73394,0425180638,0
73394,0425182908,0
73394,042518630X,0
73394,0425192733,0
73394,0440211263,0
73394,0440211727,0
73394,0440218535,0
73394,0440224594,0
73394,0440226104,0
73394,0440236703,0
73394,0446531332,0
73394,0446603929,0
73394,0446605239,0
73394,0446610399,0
73394,0446670251,0
73394,0446672211,0
73394,0449223612,0
73394,0451167317,0
73394,0451181379,0
73394,0451202341,0
73394,0452282152,0
73394,051512608X,0
73394,0515127833,0
73394,0515128546,0
73394,0515130966,0
73394,0515133302,0
73394,0553271636,0
73394,0553280341,0
73394,055356160X,0
73394,0553561618,0
73394,055356451X,0
73394,0553564528,0
73394,0553569910,0
73394,0553571818,0
73394,0553571885,0
73394,0553576801,0
73394,0553578022,0
73394,0553578693,0
73394,0553579606,0
73394,0553581554,0
73394,0553582135,0
73394,0553582143,0
73394,0553582526,0
73394,0553582755,0
73394,0670892963,0
73394,0671004530,0
73394,0671014196,0
73394,0671024248,0
73394,0671028375,0
73394,0679731148,0
73394,0679735771,0
73394,0743225406,0
73394,0743412028,0
73394,0743457358,0
73394,0767905180,0
73394,0786868716,10
73394,0786885688,0
73394,0804111359,0
73394,080411918X,0
73394,0971880107,0
73394,1400031362,0
73394,1400034779,0
73394,1551668998,0
73651,0060915544,0
73651,0064472272,0
73651,0140179836,0
73651,0142000205,0
73651,0345438329,9
73651,0345445848,9
73651,0373218397,5
73651,0373484003,0
73651,0375700757,0
73651,0380814021,0
73651,0425143325,7
73651,0425169863,0
73651,0425180638,0
73651,0425180964,0
73651,0440241073,0
73651,0441790348,0
73651,0446608890,0
73651,0515126772,5
73651,0515128546,5
73651,0515128554,5
73651,0515130389,5
73651,0515131229,5
73651,0515132020,6
73651,051513287X,5
73651,0553375407,0
73681,0060958022,9
73681,0060977493,0
73681,0312924801,0
73681,0345354613,6
73681,0345378490,0
73681,0375706410,0
73681,0380718332,9
73681,038082101X,9
73681,0385504209,7
73681,0385722206,9
73681,0399501487,0
73681,0425154092,8
73681,0425158616,9
73681,0425180638,9
73681,0439136350,10
73681,043935806X,0
73681,0446531332,8
73681,0451167317,9
73681,0451170385,9
73681,0451176464,9
73681,0451186362,9
73681,0452282152,0
73681,0552998486,0
73681,0553250426,0
73681,0553250531,6
73681,0553275976,7
73681,0553289411,7
73681,0590353403,10
73681,067102423X,9
73681,0671042262,0
73681,0671042858,0
73681,0671867113,7
73681,0679745203,9
73681,0679751521,9
73681,0743412028,0
73681,0804106304,7
73681,0971880107,0
75591,0060199652,0
75591,0060392452,10
75591,0060938455,0
75591,0060976845,7
75591,0140179836,7
75591,014023313X,8
75591,0142001740,0
75591,0156628708,0
75591,0312422156,0
75591,031242227X,9
75591,0316780375,8
75591,0345438329,9
75591,0375727132,8
75591,0375727345,6
75591,0380977788,7
75591,0385479565,8
75591,0385722206,7
75591,0385730586,10
75591,0394820371,7
75591,0425162443,10
75591,043935806X,0
75591,0440180295,8
75591,0446532231,8
75591,0446670251,9
75591,0449907481,10
75591,0449912558,10
75591,0452268060,0
75591,0452269571,9
75591,0553272535,0
75591,0553275976,9
75591,059035342X,10
75591,0609804138,10
75591,0670892963,5
75591,0671510053,9
75591,0679429220,10
75591,0679731148,0
75591,0679731725,7
75591,0679734775,9
75591,0679746048,10
75591,0767902521,0
75591,0802130208,10
75591,0804111359,10
75591,1573225517,0
75860,0060096195,0
75860,0060932759,0
75860,0061009059,0
75860,0061097101,0
75860,0312305060,0
75860,0312421273,0
75860,0312966091,0
75860,0312966970,0
75860,0312976275,0
75860,0312983271,7
75860,0316899984,0
75860,0345361792,0
75860,0345368754,0
75860,0345438329,0
75860,0375760911,0
75860,0380789035,8
75860,0385335830,0
75860,0385504209,0
75860,0385512104,0
75860,0425147622,0
75860,042518630X,0
75860,0440211727,0
75860,0440241537,0
75860,0441003257,0
75860,0446363251,0
75860,0446606324,0
75860,0446672211,0
75860,0452282152,0
75860,0515130389,0
75860,0515130966,0
75860,0553268880,0
75860,0553275976,0
75860,0553282476,0
75860,0553560247,0
75860,0553571885,0
75860,067100042X,0
75860,0671014196,0
75860,0688177751,0
75860,0767905385,0
75860,0786868716,0
75860,080410526X,0
75860,080411918X,0
75860,089480829X,0
76151,0312265867,10
76151,0316602051,10
76151,0316666343,10
76151,0373218397,0
76151,0385484518,10
76151,038550120X,10
76151,0385505833,10
76151,0399146431,0
76151,0399150897,0
76151,0553268880,10
76151,067101420X,10
76151,0684867621,10
76151,0743211375,5
76151,0743211383,10
76151,0971880107,0
76223,0066214122,8
76223,0140298479,0
76223,0312305060,8
76223,0345313860,0
76223,0345337662,0
76223,0345339681,9
76223,0345350499,10
76223,0345370775,8
76223,0345380371,8
76223,0385504209,0
76223,0439136350,7
76223,0440206154,7
76223,0441172717,10
76223,0553250426,0
76223,0590353403,9
76223,0679444815,7
76223,080213825X,0
76223,0812511816,9
76223,0971880107,0
76352,0060502258,0
76352,0060915544,8
76352,0060921145,8
76352,0060934417,6
76352,0060987561,0
76352,006099486X,0
76352,0061097101,0
76352,0140119906,0
76352,0140244824,0
76352,0142001740,0
76352,0142004235,0
76352,0312924585,0
76352,0312924801,0
76352,0312966970,0
76352,0312982518,0
76352,0312983271,0
76352,031298328X,0
76352,0312990456,0
76352,0316601950,0
76352,0316788228,0
76352,0345313860,0
76352,0345337662,0
76352,0345339711,0
76352,0345342968,9
76352,0345348109,0
76352,0345351525,0
76352,0345353145,0
76352,0345361792,0
76352,0345370775,0
76352,0345378490,0
76352,0345380371,0
76352,0345384466,0
76352,0345391055,0
76352,0345402871,0
76352,034540288X,0
76352,0345404114,0
76352,0345413873,0
76352,0345413903,0
76352,0345417623,0
76352,0345422317,0
76352,0345427637,0
76352,0345443284,0
76352,0345447840,0
76352,0373218036,0
76352,0373218192,0
76352,0373218397,0
76352,0373218400,0
76352,0373484003,0
76352,0373825013,0
76352,0375703063,0
76352,0375706771,0
76352,0375727345,0
76352,0380018179,0
76352,0380710218,0
76352,0380717018,0
76352,0380718340,0
76352,0380731851,0
76352,0385335881,0
76352,0385336179,0
76352,0385504209,0
76352,0385508042,0
76352,042510107X,0
76352,0425115801,0
76352,0425116840,0
76352,042511774X,0
76352,0425122123,0
76352,0425133540,0
76352,0425143325,0
76352,0425144429,0
76352,0425147363,0
76352,0425147517,0
76352,0425147584,0
76352,0425147622,0
76352,0425151867,0
76352,0425153975,0
76352,0425154092,0
76352,0425158616,0
76352,0425158632,0
76352,0425169863,0
76352,0425177173,0
76352,0425180638,0
76352,0425180964,0
76352,0425182878,0
76352,0425182908,0
76352,0425184226,0
76352,0425185710,0
76352,0425189864,0
76352,0425192725,0
76352,0425192733,0
76352,0439064872,0
76352,0440122090,0
76352,0440202043,0
76352,0440206154,0
76352,0440211263,0
76352,0440211727,0
76352,0440214041,0
76352,0440215625,0
76352,0440221471,0
76352,0440221595,0
76352,044022165X,0
76352,0440222656,0
76352,0440224675,0
76352,0440225701,0
76352,0440226104,0
76352,0440234743,0
76352,0440236673,0
76352,044023722X,0
76352,0440241073,0
76352,0440498058,0
76352,0441569595,0
76352,0446359866,0
76352,0446360589,0
76352,0446363251,0
76352,0446364193,0
76352,0446365505,0
76352,044651652X,0
76352,0446601241,0
76352,0446603716,0
76352,0446604666,0
76352,0446604801,0
76352,0446604844,0
76352,0446605239,0
76352,0446605484,0
76352,0446606189,0
76352,0446606324,0
76352,0446607711,0
76352,0446608890,0
76352,0446610038,0
76352,0446610399,0
76352,0446611808,0
76352,0446612545,0
76352,0446672211,0
76352,0449003787,0
76352,0449003795,0
76352,0449221482,0
76352,0449221490,0
76352,0449223612,0
76352,0449227421,0
76352,0449910237,0
76352,0451151259,0
76352,0451153553,0
76352,0451166892,0
76352,0451167317,0
76352,0451170385,0
76352,0451176464,0
76352,0451177096,0
76352,0451183665,0
76352,0451186362,0
76352,0451188454,0
76352,0451204530,0
76352,0452260116,0
76352,0452280621,0
76352,0452283205,0
76352,0515121843,0
76352,0515122734,0
76352,051512317X,0
76352,051512608X,0
76352,0515126772,0
76352,0515127833,0
76352,0515128546,0
76352,0515128554,0
76352,0515130389,0
76352,0515130966,0
76352,0515131229,0
76352,0515132020,0
76352,051513287X,0
76352,0515135062,0
76352,0515135739,0
76352,051513628X,0
76352,0515136379,0
76352,0515136530,0
76352,0553250531,0
76352,0553268880,0
76352,0553275976,5
76352,0553277472,0
76352,0553284789,0
76352,0553289411,0
76352,0553292722,0
76352,0553560247,0
76352,055356451X,0
76352,0553571818,0
76352,0553572326,0
76352,0553572997,0
76352,0553574574,0
76352,0553576801,0
76352,0553580221,0
76352,0553582143,0
76352,0553582526,0
76352,0553582747,0
76352,0553582755,0
76352,059035342X,0
76352,067100042X,0
76352,0671001795,0
76352,0671003755,0
76352,0671004107,0
76352,0671004530,0
76352,0671004549,0
76352,0671004565,0
76352,0671004573,0
76352,0671011367,0
76352,0671024248,0
76352,0671027360,0
76352,0671027662,0
76352,0671038184,0
76352,0671042262,0
76352,0671042572,0
76352,0671568175,0
76352,0671617028,0
76352,0671673688,0
76352,0671758896,0
76352,0671793489,0
76352,0671867091,0
76352,0671867113,0
76352,0671867156,0
76352,0671867172,0
76352,0671880314,0
76352,0671888587,0
76352,0671894455,0
76352,0679744398,0
76352,0679772677,0
76352,0688177751,0
76352,0743225406,0
76352,0743237188,0
76352,0743411250,0
76352,0743412028,0
76352,0743418174,0
76352,0743436210,0
76352,0743437640,0
76352,0743437802,0
76352,080213825X,0
76352,0802139256,0
76352,080410526X,0
76352,0804115761,0
76352,080411868X,0
76352,080411935X,0
76352,0842329129,8
76352,0842329218,0
76352,0842342702,0
76352,0971880107,0
76352,1400034779,0
76352,1551668998,0
76352,155874262X,0
76352,1558744150,9
76352,1559029838,0
76499,0060921145,5
76499,0156628708,5
76499,034536676X,10
76499,0380012863,5
76499,0394820371,5
76499,0440180295,10
76499,0440414806,10
76499,0441172717,10
76499,0452268060,8
76499,0452269571,5
76499,0553296981,10
76499,0671004107,10
76499,0671021001,5
76499,0684833395,10
76499,0802130208,10
76626,0060392452,0
76626,0060928336,0
76626,0060938455,0
76626,0060958022,0
76626,0064400557,9
76626,0064407667,8
76626,0064407675,9
76626,0099771519,0
76626,0140293248,0
76626,0140298479,0
76626,0142001805,9
76626,0312422156,0
76626,0312924585,0
76626,0316284955,0
76626,0316769487,0
76626,0316776963,0
76626,0330332775,8
76626,0345368754,0
76626,0345447840,0
76626,0375703861,8
76626,0380002930,10
76626,0380727501,0
76626,0380789019,0
76626,0380789035,9
76626,0380977788,0
76626,0385336179,0
76626,038542017X,9
76626,038549081X,0
76626,0385504209,0
76626,0385512104,9
76626,038572179X,0
76626,043935806X,7
76626,0440206154,5
76626,0440498058,10
76626,0446310786,10
76626,044651652X,0
76626,0451526341,10
76626,0452282152,0
76626,0525947647,0
76626,0552998486,8
76626,0553273914,0
76626,0553275976,9
76626,0679735909,10
76626,068484267X,0
76626,0743227441,0
76626,0743418174,0
76626,0767902521,0
76626,0786817070,5
76626,0802130208,0
76626,1400031362,0
76626,1400034779,0
76626,1558743669,0
76626,1573225517,0
76626,1573229326,0
76818,0060502258,5
76818,0064472272,0
76818,0312924801,0
76818,0312966091,0
76818,0312966970,0
76818,0312971346,8
76818,0312976275,9
76818,0312983824,0
76818,0312983867,8
76818,0312990456,7
76818,0316769487,0
76818,0316776963,0
76818,0345339681,10
76818,0345370775,0
76818,0345380371,0
76818,0345391055,0
76818,034540288X,0
76818,0375706771,0
76818,0380002930,0
76818,0385479565,7
76818,0385486804,0
76818,0425122123,0
76818,0441172717,8
76818,0446359866,0
76818,0451156609,0
76818,0451167317,0
76818,0452268060,9
76818,0553268880,0
76818,0553574574,10
76818,0671001795,0
76818,0671014196,0
76818,0671024248,0
76818,0679734775,0
76818,0743418174,0
76818,0767905385,0
76818,080410526X,0
76818,0804106304,10
76942,0060934417,0
76942,0060959037,0
76942,014023313X,0
76942,0142001740,0
76942,0312282990,0
76942,034539657X,0
76942,0345417623,0
76942,0345422317,0
76942,0345435168,0
76942,0345438329,0
76942,0375727345,0
76942,0380717018,0
76942,0380718332,0
76942,0380730138,0
76942,0385424728,0
76942,0385472951,0
76942,0385474016,0
76942,0385722206,0
76942,0425150143,0
76942,0425154092,0
76942,0425158632,7
76942,0425180638,8
76942,044022165X,0
76942,0440224594,0
76942,0440224624,7
76942,0440224675,0
76942,0440234743,0
76942,0440235596,0
76942,0440236673,0
76942,0440241537,0
76942,0446364193,0
76942,0446394521,0
76942,0446601241,0
76942,0446604666,0
76942,0446605239,0
76942,0446606324,0
76942,0446608890,0
76942,0446610399,0
76942,0449221512,5
76942,0449227421,0
76942,0451166892,0
76942,0515122734,0
76942,0515124214,0
76942,0515126772,0
76942,0515128546,0
76942,0553279378,0
76942,0553282476,0
76942,0553289411,7
76942,0553572326,0
76942,0671027360,0
76942,0671568175,0
76942,0671673688,0
76942,0671708635,7
76942,0679429220,0
76942,080411868X,6
76942,0842329129,0
76942,0971880107,0
76942,1559029838,0
77809,002542730X,0
77809,006019491X,10
77809,0060928336,10
77809,0060930535,8
77809,0060987103,6
77809,0064407667,0
77809,0140244824,0
77809,0142001740,0
77809,0142001805,0
77809,0312421273,0
77809,0312983824,0
77809,0316666343,5
77809,0316776963,0
77809,0316781010,0
77809,0316788228,0
77809,0345370775,0
77809,0345436911,5
77809,0375703055,0
77809,0375706771,0
77809,0375726403,0
77809,0375727132,0
77809,0380789035,0
77809,038079487X,0
77809,0385424728,0
77809,0385424736,7
77809,0385474016,0
77809,0385486804,0
77809,0385490992,0
77809,038550926X,6
77809,038572179X,0
77809,0394820371,0
77809,0425162443,0
77809,0425167313,0
77809,0425192725,0
77809,044023722X,0
77809,0441790348,0
77809,044651652X,0
77809,0446604666,0
77809,0449005615,0
77809,0452268060,0
77809,0452282152,7
77809,0452283205,0
77809,0553279378,0
77809,0553296981,9
77809,0671021001,5
77809,0671038184,0
77809,0679429220,10
77809,0679746048,0
77809,068484267X,0
77809,0743237188,0
77809,0743418174,0
77809,0767915054,0
77809,0786868716,0
77809,0842329218,0
77809,0842342702,0
77809,0971880107,0
77940,0373218397,0
77940,0373218400,0
77940,0373484003,0
77940,0373825013,0
77940,0440202043,0
77940,044023722X,0
77940,0446607193,0
77940,0515121843,0
77940,0515126772,0
77940,0515127833,0
77940,0515128546,0
77940,0515128554,0
77940,0515130966,5
77940,0515131229,0
77940,0515132020,0
77940,051513628X,0
77940,055321313X,0
77940,0553213148,0
77940,055356160X,0
77940,0553569910,0
77940,0553571818,0
77940,0553582135,0
77940,0671004565,0
77940,067101420X,0
77940,0671793489,0
77940,0671867113,0
77940,0679772677,0
78553,0060958022,0
78553,0312966806,0
78553,0312983824,0
78553,0345313860,0
78553,0345337662,0
78553,0345351525,0
78553,034538475X,0
78553,0345435168,0
78553,0399144463,9
78553,0439136350,10
78553,0439139597,10
78553,043935806X,10
78553,0440224675,0
78553,0440226104,0
78553,0451167317,0
78553,051512317X,0
78553,0515130389,10
78553,0515130966,0
78553,0553296981,10
78553,0590353403,10
78553,0609610597,9
78553,0671867113,0
78553,0743411250,0
78553,0804106304,0
78553,0971880107,0
78553,1558744150,0
78783,0060096195,0
78783,0060915544,0
78783,0060928336,0
78783,0060930535,0
78783,0060934417,0
78783,0060938455,0
78783,0060976845,0
78783,0060987529,5
78783,0060987561,0
78783,0061009059,0
78783,0061015725,0
78783,0061097101,0
78783,0064472272,0
78783,0070212570,0
78783,0140244824,0
78783,014025448X,0
78783,0140254544,0
78783,0140293248,7
78783,0142000205,0
78783,0142001740,0
78783,0312265867,0
78783,031242227X,0
78783,0312924585,0
78783,0312924801,0
78783,0312966091,0
78783,0312966806,0
78783,0312966970,0
78783,0312971346,0
78783,0312974256,0
78783,0312976275,0
78783,0312983271,0
78783,0312983824,0
78783,0312983867,0
78783,0312995423,0
78783,0316089699,0
78783,0316096199,0
78783,0316284955,0
78783,0316601950,0
78783,0316666343,10
78783,0316781266,0
78783,0345337662,0
78783,0345361792,0
78783,0345370775,0
78783,0345370805,0
78783,034538184X,0
78783,0345384466,0
78783,0345391055,0
78783,0345402871,0
78783,0345404114,0
78783,0345438329,0
78783,0345443284,8
78783,0345445848,10
78783,0345447840,0
78783,0373218036,0
78783,0373484003,0
78783,0375703063,0
78783,0375705856,0
78783,0375706771,0
78783,0375726403,0
78783,0375727345,0
78783,0375760911,0
78783,0380710218,0
78783,0380718340,9
78783,0380730138,0
78783,0380731851,0
78783,038079487X,8
78783,0380814021,0
78783,0385265700,0
78783,038533334X,0
78783,0385335482,8
78783,0385335830,0
78783,0385335881,9
78783,0385336179,9
78783,0385474016,0
78783,0385504209,0
78783,0385721420,0
78783,0399147195,0
78783,0425109720,0
78783,0425122123,0
78783,0425147622,10
78783,0425162443,0
78783,0425167313,0
78783,0425169863,10
78783,0425192725,10
78783,0440206154,0
78783,0440211727,0
78783,0440213290,0
78783,0440214041,0
78783,0440215625,10
78783,0440221471,0
78783,0440221595,0
78783,0440222656,9
78783,0440224594,0
78783,0440226104,0
78783,0440235596,9
78783,0446394521,0
78783,044651652X,0
78783,0446605239,0
78783,0446606189,0
78783,0446607193,0
78783,0446608955,0
78783,0446610399,8
78783,0446610542,0
78783,0446612545,0
78783,0446670251,0
78783,0446672211,0
78783,0449003787,0
78783,0449212602,0
78783,0449219364,0
78783,0449219461,0
78783,0449221482,7
78783,0449221490,8
78783,0449221504,0
78783,0449223604,9
78783,0449223612,0
78783,0449907481,7
78783,0449910237,0
78783,0451166892,10
78783,0451188454,0
78783,0451202341,0
78783,0451203895,0
78783,0452268060,0
78783,0452282829,0
78783,0515120618,0
78783,0515121843,0
78783,0515122734,0
78783,0515124214,0
78783,051512608X,0
78783,0515126772,0
78783,0515127833,0
78783,0515128546,0
78783,0515128554,0
78783,0515130389,0
78783,0515130966,0
78783,0515131229,0
78783,0515132020,0
78783,051513287X,0
78783,0515133302,0
78783,051513628X,0
78783,0515136379,0
78783,0515136530,0
78783,0553271636,0
78783,0553275976,0
78783,0553277472,0
78783,0553279556,0
78783,0553280341,0
78783,0553280368,0
78783,0553284789,0
78783,0553560247,0
78783,0553571885,0
78783,0553572997,0
78783,0553573136,0
78783,0553574574,0
78783,0553578693,0
78783,0553582143,0
78783,0553582526,0
78783,0609804138,0
78783,0670865796,0
78783,0671001795,0
78783,0671004530,0
78783,0671004549,0
78783,0671004565,0
78783,0671011367,0
78783,0671014196,0
78783,067101420X,0
78783,0671021001,0
78783,0671027360,0
78783,0671027662,0
78783,0671042572,8
78783,0671693816,8
78783,0671758896,0
78783,0671793489,0
78783,0671867091,0
78783,0671867172,0
78783,0671880314,0
78783,0679731148,0
78783,0679745203,0
78783,0684872153,9
78783,0743203631,8
78783,0743224574,0
78783,0743237188,0
78783,0743437640,0
78783,0767900383,0
78783,0767902521,0
78783,0767915054,8
78783,0804111359,0
78783,080411868X,7
78783,080411935X,0
78783,0805063897,9
78783,0842329129,0
78783,0842329218,0
78783,0842329242,0
78783,089480829X,9
78783,140003065X,0
78783,1400034779,0
78783,1551668998,0
78783,1558743669,10
78783,1558745157,10
78783,1573225789,8
78834,0060392452,0
78834,0060928336,0
78834,0060976845,0
78834,0060987529,0
78834,0064472272,10
78834,0140067477,0
78834,0140119906,0
78834,0140244824,0
78834,014025448X,0
78834,0140293248,0
78834,0140298479,0
78834,0142000205,0
78834,0142001740,0
78834,0312195516,0
78834,0312282990,0
78834,0312421273,0
78834,031242227X,7
78834,0312983824,0
78834,0316096199,0
78834,0316769487,10
78834,0316776963,10
78834,0316777730,6
78834,0345342968,0
78834,0345348036,0
78834,0345370805,0
78834,034540288X,0
78834,0345413873,0
78834,0345424719,0
78834,0345427637,0
78834,0373218397,0
78834,0375502238,0
78834,0375700757,0
78834,0375703055,7
78834,0375703063,0
78834,0375705856,0
78834,0375760911,8
78834,0380002930,10
78834,0380012863,0
78834,0380730138,0
78834,0380789019,0
78834,0380789035,0
78834,0380813815,0
78834,038550926X,0
78834,0399146431,0
78834,0399501487,10
78834,0425180638,0
78834,0439064872,0
78834,043935806X,10
78834,0440211263,0
78834,0440234743,0
78834,0440235596,0
78834,0440236703,0
78834,0441003257,0
78834,0441790348,0
78834,0446360589,0
78834,0446364193,0
78834,0446532231,10
78834,0446604666,0
78834,0446606189,0
78834,0446608890,0
78834,0446610038,0
78834,0446611212,0
78834,0446672211,0
78834,0451186362,0
78834,0451191145,10
78834,0451202341,0
78834,0451526341,10
78834,0525947647,0
78834,0553274295,0
78834,0553282476,0
78834,0553569155,0
78834,0553572997,0
78834,0553576801,0
78834,0553580221,0
78834,0553582755,0
78834,059035342X,0
78834,0671021001,0
78834,067102423X,0
78834,0671027360,0
78834,0671042262,0
78834,0671042572,0
78834,0671042858,0
78834,0671693816,8
78834,0671894455,0
78834,0679751521,7
78834,0684833395,0
78834,0684872153,0
78834,0743211375,10
78834,0743224574,10
78834,0786817070,7
78834,0786867647,10
78834,0786868716,0
78834,0786885688,0
78834,0842329129,0
78834,0971880107,0
78834,1400031354,0
78834,1400034779,0
78834,1558745157,0
78834,1573225789,0
78834,1573229326,0
78973,0060958022,8
78973,0140298479,9
78973,0312924585,0
78973,0316602906,0
78973,0345413873,7
78973,0345413903,8
78973,0380018179,0
78973,0380718340,8
78973,0380731851,0
78973,0385335881,9
78973,0385336179,9
78973,0385504209,0
78973,0385722206,0
78973,0399150897,0
78973,042513525X,8
78973,0425144429,10
78973,0425151867,7
78973,0425155404,7
78973,0425158616,0
78973,0425180638,7
78973,0425182908,0
78973,042518630X,7
78973,043935806X,0
78973,0440234743,7
78973,0446604801,7
78973,0446605484,8
78973,0446610399,7
78973,0446611212,8
78973,0451156609,0
78973,0451167317,7
78973,0451176464,9
78973,0451177096,7
78973,0552998486,8
78973,0553273914,8
78973,0553292722,7
78973,0553296981,0
78973,055356160X,6
78973,0553561618,6
78973,055356451X,7
78973,0553564528,7
78973,0553578022,7
78973,0553579754,7
78973,0553582747,9
78973,0553582755,7
78973,067100042X,8
78973,0671004549,8
78973,0671004573,8
